words,Class
"['sazon', 'ric', 'cantid', 'sal', 'aliment', 'ideal', 'gust', 'amabil', 'capitan', 'meser', 'caf', 'buenisisisisim']",4
"['habit', 'minuscul', 'com', 'limit', 'sobresalient', 'servici', 'buen', 'sec', 'quiz', 'mas', 'rescat', 'lug', 'ubic', 'parec', 'viajer', 'negoci', 'sol', 'va', 'hotel', 'dorm', 'mas']",3
"['lind', 'llev', 'much', 'agu', 'ir', 'despues', 'pm', 'hac', 'calor', 'impresion', 'buen', 'servici', 'turist', 'pas', 'conoc', 'zapat', 'viej', 'q', 'cerc', 'castill']",4
"['disfrut', 'coctel', 'vez', 'excelent', 'cubat', 'noch', 'ibam', 'com', 'dia', 'dim', 'cuent', 'servici', 'cerc', 'tan', 'buen', 'noch', 'com', 'bastant', 'pobr', 'si', 'quier', 'hamburgues', 'camarer', 'parec', 'sab', 'com', 'cumpl', 'pregunt', 'si', 'atun', 'fresc', 'dijeron', 'result', 'ser', 'lat', 'compañer', 'glut', 'descripcion', 'intoler', 'pes', 'menu', 'garant', 'contrari', 'present', 'com', 'pud', 'comermas']",3
"['recom', 'ir', 'gui', 'map', 'man', 'facil', 'perd', 'aunqu', 'ciud', 'amurall', 'tod', 'cartagen', 'gent', 'interior', 'llam', 'asi', 'centr', 'histor', 'movimient', 'pued', 'encontr', 'luj', 'cos', 'sencill', 'depend', 'usted', 'cuant', 'quier', 'gast', 'recom', 'si', 'much', 'agu', 'fri', 'dentr', 'murall', 'hac', 'calor']",4
"['buen', 'restaur', 'excelent', 'servici', 'plat', 'delici', 'present', 'sup', 'siti', 'espectacul', 'tit', 'mejor']",5
"['cas', 'dat', 'tiemp', 'conquist', 'muestr', 'arquitectur', 'colonial', 'si', 'bien', 'hoy', 'dia', 'cas', 'original', 'sol', 'qued', 'portal', 'fach', 'esculp', 'piedr', 'muestr', 'suficient', 'dars', 'cuent', 'poderi', 'español', 'tiemp', 'colonizacionest', 'ubic', 'lateral', 'plaz', 'catedral', 'mer']",3
"['recomend', 'visit', 'franc', 'maravill', 'lug', 'armars', 'pacienci', 'muchisim', 'gent', 'qued', 'tiemp', 'mir', 'pecer', 'llev', 'carreol', 'descuid', 'llev', 'machuconeshay', 'much', 'organiz', 'personal', 'cuid', 'atiend', 'lug', 'procur', 'orden', 'vec', 'visit', 'terc', 'obedec', 'regl', 'general', 'siti', 'llev', 'limpi', 'bien', 'atend', 'salv', 'chic', 'fotograf', 'parec', 'emple', 'gubernamental']",5
"['visit', 'haban', 'ir', 'malecon', 'hab', 'lug', 'gran', 'ambient', 'atardec', 'vist', 'buen']",5
"['buen', 'opcion', 'com', 'centr', 'mer', 'poll', 'achiot', 'tac', 'cochinill', 'tort', 'pav', 'excelent', 'prob', 'cervez', 'artesanal', 'llam', 'ceib', 'buen']",4
"['hotel', 'espant', 'sup', 'viej', 'descuid', 'suci', 'nunc', 'habi', 'lleg', 'hotel', 'tan', 'pesim', 'calid', 'entiend', 'sig', 'rent', 'habit', 'preci', 'alfombr', 've', 'sup', 'suci', 'alfombr', 'entrad', 'despu', 'lleg', 'habit', 'adem', 'viej', 'sup', 'suci', 'bañ', 'sup', 'suci', 'llen', 'pel', 'mal', 'lav', 'tin', 'dab', 'asco', 'pintur', 'abandon', 'afortun', 'qued', 'sol', 'noch', 'desayun', 'ofrec', 'normal', 'ofrec', 'cualqu', 'hotel', 'dab', 'desconfi', 'com', 'suci', 'hotel', 'ubic', 'encant', 'gonzalit', 'aven', 'transit', 'hor', 'pic', 'vas', 'vuelt', 'rued', 'lleg', 'hotel', 'preci', 'ofrec', 'hayx']",1
"['ciud', 'amurall', 'destin', 'unic', 'mund', 'camin', 'call', 'sensacion', 'subreal']",5
"['visit', 'nard', 'recient', 'aunqu', 'entrant', 'buen', 'excepcional', 'porcion', 'enorm', 'demasi', 'grand', 'residu', 'particul', 'sab', 'dificil', 'cuban', 'mojit', 'excelent', 'preci', 'razon', 'personal', 'atent', 'com', 'mencion', 'tan', 'buen', 'ultim', 'vezmas']",4
"['mejor', 'consej', 'pued', 'dar', 'visit', 'llev', 'agu', 'preparat', 'camin', 'gran', 'part', 'med', 'avanc', 'continu', 'descubr', 'nuev', 'grand', 'cos', 'camin', 'enter', 'siempr', 'pued', 'volv', 'barc']",5
"['excelent', 'sup', 'padr', 'veng', 'visit', 'much', 'cos', 'pued', 'hac', 'ver', 'animal', 'marin', 'toc', 'tiroles', 'mur', 'escal', 'toc', 'lemur']",5
"['much', 'gan', 'prob', 'pizz', 'margarit', 'recomiend', 'famili', 'acept', 'ped', 'tres', 'diferent', 'bien', 'sec', 'atencion', 'si', 'buen', 'finaliz', 'dec', 'sorprendent']",3
"['atencion', 'deficient', 'com', 'pesc', 'buen', 'pez', 'perr', 'decor', 'lug', 'abrum', 'cre', 'unic', 'import', 'hall', 'com', 'obam', 'alli', 'encontr', 'relev', 'servici', 'com']",3
"['gobiern', 'remodel', 'lug', 'hac', 'par', 'años', 'qued', 'mal', 'realment', 'not', 'inversion', 'remodel', 'perd', 'atract', 'histor', 'cultural', 'qued', 'fuert', 'original', 'gust', 'asi', 'invirt', 'rescat', 'lug', 'inviert', 'activ', 'cultural', 'artist', 'gobiern', 'piens', 'caracterist', 'llev', 'maner', 'gratuit', 'malumavolv', 'tem', 'part', 'alta', 'cerr', 'encontr', 'muse', 'pequeñ', 'val', 'pen', 'ir', 'despues', 'lug', 'ocurr', 'batall', 'import', 'histori', 'pais', 'pd', 'vist', 'realment', 'buen', 'noch', 've', 'espectacul', 'pued', 'corr', 'riesg', 'ser', 'victim', 'delincuent']",4
"['pas', 'call', 'ciud', 'amurall', 'cartagen', 'segur', 'cualqui', 'moment', 'siempr', 'hac', 'pared', 'dir', 'much', 'histori', 'cien', 'años']",4
"['lug', 'dud', 'deb', 'visit', 'cartagen', 'histori', 'infraestructur', 'hermos', 'vist', 'casi', 'tod', 'ciud']",4
"['si', 'bien', 'pintoresc', 'bien', 'podr', 'mejor', 'manten', 'honest', 'gener', 'ningun', 'especial', 'atraccion', 'aun', 'catedral', 'part', 'complej']",4
"['trafic', 'necesit', 'mejor', 'pues', 'ruid', 'pit', 'hac', 'fastidi', 'entra', 'ciud', 'amurall', 'sab', 'call', 'estrech', 'ello', 'trafic', 'lent', 'asi', 'pit', 'sirv', 'apart', 'hac', 'ruid']",4
"['lug', 'buen', 'pas', 'doming', 'camin', 'patin', 'com', 'hech', 'tod', 'intencion', 'hac', 'turist', 'cre', 'van', 'buen', 'camin', 'opinion', 'pondr', 'bar', 'fin', 'lind']",3
"['lug', 'limpi', 'orden', 'hermos', 'are', 'ampli', 'val', 'pen', 'disfrut', 'famili', 'moment', 'primer', 'vez', 'visit', 'val', 'pen', 'acud']",3
"['peor', 'experient', 'famili', 'viaj', 'veracruz', 'person', 'famili', 'pas', 'año', 'nuev', 'hotel', 'viej', 'pared', 'cuart', 'habit', 'cay', 'tub', 'regader', 'tap', 'escus', 'mov', 'pellizc', 'puert', 'dan', 'balcon', 'descompuest', 'air', 'acondicion', 'descompus', 'ruid', 'saban', 'toall', 'manch', 've', 'bo', 'quit', 'ademas', 'rod', 'lij', 'almoh', 'parec', 'roc', 'pen', 'hotel', 'hotel', 'pas', 've', 'descuent', 'limpi']",1
"['general', 'bien', 'sol', 'deb', 'mejor', 'tem', 'com', 'repetit', 'sazon', 'buen', 'product', 'fri', 'gaseos', 'dispon', 'poc', 'vec', 'excelent', 'atencion', 'personal']",4
"['hic', 'excursion', 'sunquestiberoservic', 'bahi', 'princip', 'hotel', 'gui', 'razon', 'eficient', 'ningun', 'maner', 'expert', 'ruin', 'verdader', 'increibl', 'dign', 'nuev', 'design', 'maravill', 'embarg', 'tiemp', 'disfrut', 'vendedor', 'mayor', 'cual', 'local', 'may', 'recurr', 'hombr', 'cad', 'poc', 'minut', 'compr', 'mism', 'chuch', 'convincent', 'depart', 'ademas', 'cad', 'sobr', 'espaci', 'larg', 'hermos', 'pasill', 'potencial', 'llen', 'vendedor', 'mes', 'vend', 'mism', 'camiset', 'etnic', 'masc', 'piramid', 'replic', 'mariachi', 'sombrer', 'verdader', 'molest', 'fals', 'jagu', 'llam', 'disposit', 'gobiern', 'federal', 'presenci', 'zon', 'arqueolog', 'pued', 'hac', 'limpi', 'lug', 'proporcion', 'pase', 'explic', 'señal', 'inclus', 'centr', 'interpret', 'apropi', 'parec', 'import', 'embarg', 'vulgar', 'lug', 'result', 'ser', 'podr', 'hab', 'sid', 'instruct', 'inclus', 'estimul', 'viaj', 'hor', 'perd', 'tiemp']",2
"['organiz', 'trasl', 'priv', 'chich', 'itza', 'unid', 'trasl', 'lleg', 'bien', 'grand', 'autobus', 'turist', 'lugareñ', 'empez', 'establec', 'mes', 'cosit', 'turist', 'monton', 'opcion', 'calient', 'qued', 'atrap', 'principal', 'sombr', 'perimetr', 'templ', 's', 'decid', 'alquil', 'gui', 'pas', 'camin', 'histori', 'dec', 'fascin', 'consider', 'seri', 'gui', 'proxim', 'vez', 'hag', 'viaj', 'aqu', 'cenot', 'extrem', 'jardin', 'interes', 'trat', 'imagin', 'sid', 'viv', 'edifici', 'colg', 'lad', 'cenot', 'hac', 'cient', 'años', 'general', 'gran', 'experient', 'recom', 'ten', 'agu', 'entrar', 'jardin', 'ver', 'lug', 'podr', 'consegu', 'agu', 'mientr', 'camin', 'templ', 'ademas', 'recomiend', 'empac', 'sombrill', 'spray', 'ventil', 'agu', 'malet', 'sal', 'cas', 'usar', 'aqu', 'hac', 'calor', 'are', 'abiert']",5
"['excelent', 'servici', 'acogedor', 'bienven', 'u', 'delicioso', 'postr', 'buen', 'music', 'viv', 'xox']",5
"['haci', 'much', 'ilusion', 'siti', 'habi', 'escuch', 'habl', 'quiz', 'hic', 'demasi', 'ilusion', 'defraud', 'stuv', 'terraz', 'empez', 'llov', 'sup', 'desastr', 'camarer', 'amabl']",3
"['aloj', 'aqu', 'primer', 'noch', 'cub', 'gran', 'ubic', 'unic', 'desventaj', 'call', 'peatonal', 'asi', 'taxi', 'aeropuert', 'dej', 'unas', 'poc', 'cuadr', 'distanci', 'camin', 'equipaj', 'grup', 'sill', 'rued', 'embarg', 'boton', 'tom', 'equipaj', 'tranv', 'coch', 'alquil', 'personal', 'amabl', 'servicial', 'servicial', 're', 'acces', 'sill', 'rued', 'habit', 'exact', 'rued', 'amabl', 'acostumbr', 'esper', 'rein', 'unid', 'habit', 'dab', 'call', 'obisp', 'concurr', 'verd', 'parec', 'demasi', 'ruidos', 'dorm', 'bien', 'cam', 'limpi', 'comod', 'agu', 'calient', 'duch']",3
"['vuelt', 'panoram', 'si', 'despej', 'deber', 'ser', 'excelent', 'si', 'llov', 'toc', 'ser', 'dificil', 'disfrut', 'minut', 'perd', 'rued', 'dur', 'vuelt', 'recom', 'dia', 'posibl', 'noch', 'mejor']",3
"['personal', 'atent', 'servicial', 'buen', 'calid', 'varied', 'aliment', 'multipl', 'espaci', 'disfrut', 'famili', 'inform', 'chekin', 'complet', 'util', 'proces', 'rap']",4
"['experient', 'fantast', 'mund', 'camin', 'campament', 'rustic', 'podr', 'obten', 'transpir', 'suci', 'val', 'pen', 'memor', 'dich', 'aqu', 'comentari', 'azar', 'hic', 'reserv', 'expotur', 'sant', 'mart', 'dias', 'sender', 'fenomenal', 'bien', 'organiz', 'gui', 'jesusmacay', 'traductor', 'sebastian', 'maravill', 'inform', 'ritm', 'caminat', 'agrad', 'etc', 'buen', 'ademas', 'extras', 'bien', 'ejempl', 'ofrec', 'frut', 'fresc', 'par', 'sender', 'champan', 'visper', 'año', 'nuev', 'opcion', 'vegetarian', 'glut', 'gratis', 'com', 'delici', 'part', 'superior', 'cabez', 'aqu', 'cos', 'aprendimosconfirm', 'alegr', 'dej', 'blu', 'jeans', 'nunc', 'necesit', 'llev', 'diner', 'usted', 'tiend', 'compr', 'beb', 'aperit', 'fri', 'camin', 'ademas', 'dej', 'diner', 'backpack', 'multipl', 'calcetin', 'import', 'moj', 'moment', 'sol', 'permit', 'sec', 'rop', 'mayor', 'tiemp', 'impos', 'sec', 'mantuv', 'plat', 'bols', 'grand', 'pequeñ', 'bolsit', 'manten', 'complet', 'sec', 'traid', 'plastic', 'bols', 'basur', 'aisl', 'traj', 'humed', 'articul', 'moj', 'camp', 'contact', 'electr', 'campament', 'altos', 'pud', 'cam', 'campament', 'hiz', 'traves', 'viaj', 'enter', 'tal', 'vez', 'carg', 'sol', 'llev', 'pequeñ', 'lintern', 'llev', 'repelent', 'mosquit', 'llev', 'botell', 'agu', 'tra', 'sombrer', 'viaj', 'liger', 'llev', 'brom', 'llev', 'mism', 'pantalon', 'cort', 'tshirt', 'cad', 'dia', 'transpir', 'suci', 'dia', 'lueg', 'noch', 'despues', 'enjuag', 'rio', 'pus', 'rop', 'limpi', 'noch', 'final', 'viaj', 'tir', 'pantalon', 'cort', 'camiset', 'duch', 'rap', 'sec', 'rop', 'viaj', 'vuelt', 'ciud', 'van', 'pareciocarg', 'sender', 'pantalon', 'cort', 'ser', 'util', 'bols', 'guard', 'cam', 'etc', 'use', 'mochil', 'ordinari', 'escuel', 'funcion', 'general', 'lug', 'unic', 'increibl', 'viaj', 'monton', 'vist', 'estupend', 'convers', 'agrad', 'grup', 'asi', 'gui', 'educ', 'etc', 'mejor', 'experient', 'selv', 'colombian', 'esper', 'ayud']",5
"['buen', 'actitud', 'servici', 'emple', 'tiemp', 'falt', 'toall', 'piscin', 'restaur', 'bonit', 'instal', 'naturalez', 'restaur', 'ofrec', 'cart', 'lueg', 'cobr', 'cuent', 'preci', 'mas', 'elev', 'cart']",3
"['experient', 'hotel', 'buen', 'com', 'buen', 'servici', 'excelent', 'play', 'com', 'demostr', 'señor', 'alons', 'gomez', 'meser', 'play', 'señorit', 'norm', 'restaur', 'market', 'hac', 'falt', 'revis', 'colchon', 'habit', 'sev', 'ven', 'bastant', 'usad', 'hund', 'si', 'sient', 'zon', 'usa', 'cambi', 'lad', 'pies', 'cabez', 'abaj', 'normal']",4
"['pued', 'ver', 'bellez', 'histori', 'traves', 'multitud', 'person', 'vend', 'artesan', 'mexican', 'cos', 'turist', 'ali', 'cutr', 'literal', 'lleg', 'despues', 'pag', 'tarif', 'diferent', 'obten', 'gobiern', 'atraccion', 'lleg', 'ruin', 'visit', 'camin', 'traves', 'larg', 'pasadiz', 'vendedor', 'bord', 'camin', 'vez', 'gent', 'vend', 'ruid', 'jagu', 'recuerd', 'pulser', 'estatu', 'mader', 'etc', 'val', 'pen', 'viaj', 'ir', 'cob']",2
"['mercader', 'hermos', 'lug', 'servici', 'parec', 'demasi', 'pretenci', 'com', 'bastant', 'decepcion', 'cuent', 'preci', 'extrem', 'altos', 'cub', 'mejor', 'com', 'doñ', 'eutimi', 'just', 'baj', 'call', 'mit', 'men', 'cost', 'plat', 'sos', 'bastant', 'unappetizingly', 'present', 'poll', 'cuestion', 'recoc', 'viv', 'haban', 'mes', 'tiemp', 'frecuent', 'much', 'excelent', 'paladar', 'volv', 'hotel', 'com', 'mediocr', 'cost', 'relacion', 'valor', 'pobr', 'ah', 'joven', 'music', 'clasic', 'dulc', 'serenat', 'comensal', 'earnest', 'podr', 'ser', 'desafin', 'violin', 'libr', 'pes', 'muzak', 'llev', 'distraccionmas']",3
"['viej', 'plaz', 'nombr', 'realid', 'parec', 'nuev', 'lumin', 'espaci', 'it', 's', 'mejor', 'ir', 'cycloram', 'bar', 'restaur', 'empap', 'ambient']",3
"['aliment', 'mal', 'costos', 'costos', 'val', 'pen', 'busc', 'afuer', 'desayun', 'inclu', 'vari', 'buen', 'lej', 'centr', 'x', 'q', 'q', 'gast', 'transport', 'ciud', 'habit', 'bien', 'wifi', 'mal', 'q', 'pag', 'uso', 'internet', 'costos', 'arrend', 'val', 'pen', 'compr', 'tarjet', 'lug', 'q', 'lug', 'consig', 'cuc', 'hotel', 'cuc', 'bastant', 'lej', 'centr', 'diversion', 'agu', 'habit', 'costos', 'buen', 'atencion', 'luis', 'bartend', 'carl', 'quej', 'x', 'com', 'pued', 'com', 'cobr', 'igual', 'bastant', 'car', 'com', 'ahi']",3
"['excelent', 'buen', 'atencion', 'instal', 'piscin', 'siempr', 'list', 'restaur', 'part', 'entrad', 'incomod', 'construccion', 'aledañ', 'habit', 'excelent', 'ruid', 'habit', 'ampli', 'comod']",5
"['realiz', 'solicitud', 'mes', 'percib', 'buen', 'atencion', 'rapidez', 'ubic', 'calidez', 'lug', 'tod', 'experient', 'tranquil', 'armon', 'olor', 'sabor', 'ofrec', 'restaur']",5
"['servici', 'impec', 'alberc', 'agu', 'templ', 'com', 'realment', 'excelent', 'music', 'tod', 'are', 'dias', 'prim', 'nivel', 'escuch', 'cancion', 'repet', 'unic', 'fall', 'air', 'acondicion', 'vec', 'report', 'arregl', 'tom', 'cuent', 'definit', 'regres', 'fin', 'all', 'inclusiv', 'meser', 'are', 'alberc', 'realment', 'dan', 'servici', 'amabl', 'llev', 'solicit', 'noch', 'toc', 'cen', 'espad', 'brasileñ', 'excelent']",4
"['consegu', 'taxi', 'alli', 'nunc', 'encontr', 'parec', 'edifici', 'abandon', 'dentr', 'sub', 'escaler', 'restaur', 'bastant', 'eleg', 'nuev', 'bar', 'azote', 'mejor', 'restaur', 'encontr', 'menu', 'limit', 'tod', 'cub', 'gran', 'experient', 'servici', 'buen', 'buen', 'relacion', 'calidadpreci', 'general', 'usted', 'pued', 'necesit', 'reserv', 'ocup', 'tom', 'tiemp', 'ir', 'bar', 'azote', 'tom', 'coctel', 'despues', 'cenamas']",4
"['hor', 'ser', 'atend', 'buen', 'trat', 'manten', 'mas', 'men', 'mal', 'deb', 'ser', 'pais', 'viv', 'habit', 'mantien', 'limpi', 'artefact', 'estan', 'viej', 'malosel', 'olor', 'pasill', 'humed', 'viej', 'pes', 'com', 'trat', 'buen']",3
"['gran', 'lug', 'relaj', 'observ', 'gent', 'beb', 'caf', 'mientr', 'dos', 'hor', 'distanci', 'doy', 'graci', 'señor', 'form', 'part', 'grup', 'turist', 'si', 'dispar', 'traves', 'sigu', 'chic', 'sosten', 'sombrill', 'aloft', 'carrer', 'muse', 'ron']",5
"['hermos', 'lug', 'visit', 'bien', 'conserv', 'demasi', 'atraccion', 'turist', 'entornosl', 'recom']",5
"['ros', 'xocholat', 'much', 'expect', 'total', 'defraud', 'tres', 'noch', 'nunc', 'pud', 'bañ', 'agu', 'calient', 'adem', 'music', 'jazz', 'pas', 'weekend', 'fuert', 'problem', 'dorm', 'result', 'dorm', 'mal', 'bañ']",1
"['gran', 'lug', 'pas', 'disfrut', 'cop', 'dos', 'restaur', 'alrededor', 'ten', 'cuid', 'centr', 'ciud', 'despues', 'anochec', 'podr', 'ser', 'peligr', 'camin', 'monterrey', 'peligr', 'escenari', 'ultim', 'años', 'sol', 'cuid', 'moment', 'habl', 'extrañ']",5
"['famili', 'siempr', 'sid', 'client', 'fiel', 'pigu', 'campech', 'oportun', 'ir', 'franquici', 'ciud', 'mexic', 'fracas', 'aunqu', 'mism', 'comp', 'decepcion', 'sufr', 'dia', 'ayer']",1
"['vas', 'vacacion', 'play', 'esper', 'pod', 'mar', 'si', 'lleg', 'mayordom', 'club', 'play', 'pesim', 'actitud', 'dic', 'pued', 'met', 'pq', 'mantarray', 'mare', 'alta', 'cad', 'dia', 'diferent', 'mas', 'grav', 'dia', 'anterior', 'adem', 'actitud', 'dic', 'correct', 'arruin', 'vacacion', 'casual', 'bah', 'play', 'ej', 'sayulit', 'punt', 'mit', 'cient', 'turist', 'dentr', 'mar', 'pued', 'decirt', 'recomiend', 'tal', 'cos', 'prohibirt', 'encim', 'si', 'intent', 'pesim', 'gust', 'si', 'busc', 'ir', 'play', 'disfrut', 'aren', 'mar', 'marival', 'opcion']",2
"['pes', 'gran', 'ubic', 'unas', 'instal', 'acept', 'servici', 'pesim', 'lobby', 'alberc', 'buen', 'condicion', 'embarg', 'rest', 'hotel', 'necesit', 'manten', 'exist', 'goter', 'pasill', 'huel', 'humed', 'servici', 'deplor', 'gran', 'mayor', 'staff', 'groser', 'malencar', 'intent', 'ayud', 'huesp', 'meser', 'cafet', 'ramp', 'peor', 'buffets', 'mañan', 'nunc', 'plat', 'limpi', 'mes', 'suci', 'mientr', 'ves', 'meser', 'lavaloz', 'platic', 'vez', 'hac', 'trabaj']",2
"['realment', 'disfrut', 'estanci', 'personal', 'amabl', 'servicial', 'encant', 'com', 'coctel', 'buen', 'cad', 'habit', 'vist', 'ocean', 'hamac', 'balcon', 'unic', 'mal', 'conexion', 'wifi', 'frecuent', 'pat', 'reentr']",4
"['hab', 'leid', 'much', 'critic', 'sent', 'escrib', 'propi', 'amaz', 'com', 'experient', 'opinion', 'person', 'increibl', 'vari', 'reflej', 'suced', 'principal', 'acto', 'tip', 'vacacion', 'prefier', 'combin', 'expect', 'si', 'quier', 'resort', 'relat', 'aisl', 'qued', 'complej', 'com', 'com', 'alli', 'ademas', 'import', 'dirig', 'personal', 'permit', 'sirv', 'consegu', 'convenc', 'vent', 'multipropied', 'initial', 'vent', 'desayun', 'dueñ', 'presion', 'ascens', 'encontr', 'experient', 'bastant', 'posit', 'embarg', 'si', 'muj', 'gust', 'ser', 'arregl', 'ten', 'mezcl', 'aislamient', 'acces', 'bullici', 'ajetre', 'ciud', 'explor', 'vari', 'lugar', 'zon', 'si', 'encontr', 'lugar', 'diferent', 'com', 'cad', 'dia', 'experient', 'pued', 'ser', 'men', 'esper', 'men', 'hac', 'cos', 'mitigat', 'esfuerz', 'complej', 'manten', 'dolar', 'vacacion', 'mism', 'si', 'ajust', 'ultim', 'categor', 'aqu', 'consej', 'alquil', 'coch', 'barat', 'si', 'pag', 'taxis', 'cad', 'dia', 'pued', 'cost', 'efect', 'mal', 'tiemp', 'siempr', 'pag', 'segur', 'cuz', 'segur', 'cubr', 'mexic', 'tan', 'pront', 'recog', 'alquil', 'coch', 'cabez', 'walmart', 'gigant', 'lej', 'aeropuert', 'inclus', 'registr', 'men', 'lleg', 'hor', 'intempest', 'noch', 'prob', 'men', 'varied', 'cos', 'dispon', 'walmart', 'sol', 'necesit', 'provision', 'prefer', 'gigant', 'stock', 'com', 'desayun', 'almuerz', 'recog', 'beb', 'cervez', 'refresc', 'cualqui', 'mixers', 'quer', 'asegurat', 'inclu', 'toall', 'papel', 'jabon', 'plat', 'bols', 'plastic', 'men', 'trajeron', 'complej', 'supl', 'reserv', 'ningun', 'tours', 'traves', 'internet', 'lleg', 'alli', 'hech', 'jeep', 'safari', 'traves', 'vallart', 'adventur', 'disfrut', 'complet', 'crucer', 'beb', 'alcohol', 'arcos', 'yelap', 'divert', 'car', 'cen', 'consult', 'gui', 'fodor', 'mejor', 'recomend', 'excelent', 'lugar', 'form', 'com', 'emigr', 'corr', 'siempr', 'punt', 'ped', 'conoc', 'recomend', 'ultim', 'viaj', 'muj', 'line', 'banc', 'hsbc', 'buceri', 'dio', 'recomend', 'genial', 'com', 'tres', 'lugar', 'buceri', 'seman', 'estanci', 'fam', 'gran', 'com', 'mexican', 'tap', 'mund', 'excelent', 'com', 'convers', 'propietari', 'asegurat', 'postr', 'men', 'beb', 'bar', 'encim', 'mund', 'tap', 'gran', 'vist', 'bah', 'noch', 'sol', 'recog', 'lug', 'play', 'dungeral', 'toc', 'sp', 'normal', 'mejor', 'mied', 'explor', 'ciudad', 'nort', 'buceri', 'cruz', 'huanacaxtl', 'punt', 'mit', 'aun', 'nort', 'sayulit', 'san', 'francisc', 'ali', 'san', 'panch', 'carreter', 'bien', 'ampli', 'bien', 'cuid', 'cuant', 'nort', 'aventur', 'ahor', 'recuerd', 'si', 'conduc', 'izquierd', 'hac', 'par', 'ugir', 'carreter', 'frent', 'si', 'poc', 'izquierd', 'carril', 'apag', 'convenc', 'calent', 'asas', 'ves', 'nuev', 'jersey', 'derech', 'izquierd', 'son', 'loc', 'funcion', 'sol', 'ten', 'cuid', 'openings', 'acces', 'carreter', 'frent', 'bien', 'luz', 'gust', 'apag', 'si', 'lleg', 'tard', 'sab', 'doming', 'prepar', 'farthest', 'ser', 'edifici', 'piscin', 'comerci', 'facil', 'acces', 'piscin', 'facil', 'acces', 'coch', 'red', 'bldgs', 'amarill', 'just', 'lad', 'piscin', 'pase', 'vestibul', 'frent', 'coch', 'vicevers', 'aprend', 'si', 'gust', 'hazl', 'sab', 'ensegu', 'pid', 'habit', 'edifici', 'quier', 'si', 'import', 'ningun', 'pregunt', 'ser', 'puest', 'list', 'gent', 'esper', 'cambi', 'habit', 'si', 'oid', 'mañan', 'siguient', 'baj', 'recepcion', 'frent', 'pregunt', 'person', 'si', 'quier', 'pag', 'piscin', 'beb', 'inclu', 'consej', 'llev', 'grand', 'vas', 'aisl', 'mang', 'neoprem', 'lat', 'cervez', 'llen', 'hiel', 'beb', 'favorit', 'irnos', 'piscin', 'hic', 'sandwich', 'almuerz', 'carn', 'ques', 'atropell', 'tortill', 'fresc', 'funcion', 'maravill', 'tom', 'grand', 'bols', 'piscin', 'lon', 'llev', 'aperit', 'beb', 'reserv', 'ipods', 'etc', 'ped', 'person', 'toall', 'dos', 'toall', 'cad', 'tumbart', 'pat', 'arrib', 'almoh', 'cubr', 'part', 'consegu', 'sol', 'resist', 'cad', 'ocasion', 'pregunt', 'dic', 'sol', 'person', 'si', 'persist', 'dic', 'vist', 'parej', 'dos', 'cad', 'gee', 'tip', 'ayer', 'dio', 'dos', 'cad', 'cuev', 'dan', 'dos', 'cad', 'aeropuert', 'puert', 'vallart', 'entabl', 'revendedor', 'especial', 'aquell', 'trat', 'vendert', 'multipropied', 'simplement', 'ignor', 'siqu', 'hac', 'contact', 'visual', 'parec', 'groser', 'pounc', 'respuest', 'minim', 'menud', 'inclus', 'sig', 'baj', 'call', 'intent', 'vendert', 'vend', 'si', 'pued', 'wristband', 'ocult', 'ver', 'revendedor', 'se', 'dond', 'vas', 'dec', 'cos', 'hey', 'amig', 'recuerd', 'may', 'palac', 'recuerd', 'aeropuert', 'nunc', 'dan', 'algui', 'dic', 'ser', 'complej', 'document', 'reserv', 'cualqu', 'document', 'import', 'tactic', 'comun', 'revendedor', 'multipropied', 'inclus', 'si', 'gust', 'person', 'grand', 'ciud', 'deb', 'hac', 'men', 'viaj', 'puert', 'vallart', 'ciud', 'pintoresc', 'precios', 'val', 'pen', 'explor', 'unas', 'poc', 'hor', 'malecon', 'centr', 'cual', 'isla', 'zon', 'romant', 'val', 'pen', 'regate', 'multitud', 'men', 'vez', 'noch', 'sab', 'malecon', 'experient', 'embut', 'mezcl', 'gent', 'turist', 'ambient', 'agrad', 'festiv', 'cambi', 'diner', 'complej', 'tarif', 'dand', 'mientr', 'ciud', 'pod', 'lleg', 'facil', 'men', 'tan', 'buen', 'aeropuert', 'dand', 'cambi', 'suficient', 'llev', 'traves', 'dia', 'siguient', 'aeropuert', 'lueg', 'buceri', 'cambi', 'grues', 'efect', 'dieron', 'cen', 'expatri', 'recomend', 'proces', 'sonris', 'general', 'disfrut', 'estanci', 'altho', 'bristl', 'intent', 'complej', 'apañ', 'manten', 'reserv', 'asi', 'dec', 'si', 'firm', 'quier', 'dispuest', 'aventurart', 'aventur', 'explor', 'pued', 'hac', 'vacacion', 'mejor', 'ambos', 'mund']",3
